DateTime,Yellow,Ultraviolet,Infrared,Red,Green,Blue,Transparent,Violet
12:33:25,0.9257815,0.27734349999999997,-0.019531,0.7851565,-0.1875,0.0,-0.12109349999999995,0.703125
12:34:35,0.8489583333333334,0.3489583333333333,0.08072933333333333,0.7213543333333333,-0.08333333333333333,0.125,0.09114600000000002,0.6171876666666667
12:35:45,0.734375,0.3619793333333334,0.15364566666666665,0.6302083333333334,0.0,0.20833333333333334,0.16145833333333334,0.5052086666666666
12:36:55,0.7135416666666666,0.4088543333333334,0.20052066666666668,0.7005210000000001,0.0,0.25,0.2890623333333333,0.39583366666666664
12:38:05,0.7552083333333334,0.388021,0.20312466666666665,1.0989586666666666,-0.041666666666666664,0.20833333333333334,0.252604,0.26822933333333326
12:39:15,0.7734373333333333,0.372396,0.14843733333333334,1.2526043333333334,-0.16666666666666666,0.125,0.23697933333333332,0.23177100000000003
12:40:25,0.8151039999999999,0.45833366666666664,0.268229,1.325521,-0.041666666666666664,0.20833333333333334,0.3359376666666667,0.38541699999999995
12:41:36,0.7708333333333334,0.45052099999999995,0.2604166666666667,0.9973960000000001,0.0,0.20833333333333334,0.27343766666666663,0.5651043333333333
12:42:46,0.6744793333333333,0.32552099999999995,0.12500000000000003,0.729167,0.041666666666666664,0.125,0.096354,0.5572916666666666
12:43:56,0.5911460000000001,0.19270833333333334,-0.03125,0.5625003333333333,-0.041666666666666664,0.041666666666666664,-0.11197933333333333,0.5130206666666667
12:45:06,0.5052086666666668,0.096354,-0.11458333333333333,0.44010433333333326,-0.125,-0.041666666666666664,-0.18489600000000003,0.4322916666666667
12:46:16,0.466146,0.16927066666666665,0.041666666666666664,0.4531253333333333,-0.043114683989589474,0.08333333333333333,0.018228999999999967,0.403646
12:47:26,0.3463543333333334,0.16927066666666665,0.109375,0.403646,-0.043114683989589474,0.125,0.08072899999999997,0.2994793333333334
12:48:37,0.25260399999999994,0.19791666666666666,0.17447899999999997,0.388021,-0.043114683989589474,0.16666666666666666,0.10156233333333331,0.24739600000000003
