DateTime,Yellow,Ultraviolet,Infrared,Red,Green,Blue,Transparent,Violet
11:08:57,4.048851583305972,8.46679675,6.70117175,7.4160155,4.90625,5.34375,6.356388854844774,2.6523440000000003
11:10:07,4.218750200000001,7.6109374,6.2546876000000005,7.0125,1.85,2.175,5.146875199999999,1.9546876
11:11:17,4.3312502,1.9437498,3.7937502,19.764062400000004,-2.325,1.7089872242077924,2.596875,2.2569129645570394
11:12:27,4.307200024102027,7.9828128,5.2359376,11.45,-2.9042518323179425,1.410870175140583,9.68241726457796,2.52457106823226
11:13:41,4.9046876,11.4734374,3.0546874,5.590625,-2.4,1.1,8.63125,0.0177326186954777
11:14:51,4.449550916636287,7.101562599999999,6.346875,7.1359376,-1.225,1.65,7.341581996712978,2.8796878
11:16:01,5.260563226607049,5.190454578907487,4.664062599999999,7.222229720529375,1.55,0.95,4.435937200000001,3.2234376
11:17:11,5.207812800000001,6.2484374,4.5690412078634335,8.314589387304833,1.725,0.8,5.7687502,3.542873107966553
11:18:21,7.1421876,11.7703126,2.146516121845909,3.3072024317394453,-1.55262066884094,0.2157072431709372,11.03328802863299,5.077396127664277
11:19:32,6.381250199999999,9.7796874,1.7421876,6.6296874,-0.5,0.475,10.35625,6.3171876
11:20:42,4.629687200000001,5.977370221238578,2.0906252,8.267824923852093,-1.1456066158798657,-0.525,6.3921876,4.542062637553133
11:21:52,4.36875,4.8421876,2.4976713355390645,9.5453126,-0.925,-0.4903115294937457,5.557495866851588,4.733123007984966
11:23:02,5.34375,9.5375,1.733321773527254,8.0390628,-0.325,-0.65,3.101681192619413,5.9812502
11:24:12,5.499509518708811,14.1484378,1.0000002,4.1140624,-0.0782406310339209,-1.05,1.009375,6.034821681936195
11:25:22,3.8531248000000007,9.6523275934037,0.986635226147255,4.0015626,-1.2552810357624768,-0.7,2.7093752,2.5562502
11:26:32,4.8109376,7.0953128,3.986102661373532,5.7953124,1.0378624509816985,2.9,0.840625,2.4784323730221054
11:27:43,7.764062200000001,8.45625,3.742147107696452,5.611034383502891,-1.35,0.575,13.0156252,1.9390626
11:28:53,8.298142526053171,3.578125,2.971875,6.071875199999999,-2.725,-0.875,19.7875002,1.2015625999999997
11:30:03,6.867509210674994,1.926062726034245,-0.5143336931952402,2.1656252,-1.6,0.4468715658303832,7.47766837720633,-0.9089261446695108
11:31:13,6.559903553959366,3.9828126,-1.4843748,0.0828126,-4.292862558084596,-2.1425823272122515,5.6984374,-1.3312500000000005
11:32:23,6.8093754,2.0265626,7.844237124490265,5.4421876,-0.575,1.175,8.1796878,0.2109375999999998
11:33:33,6.6421874,2.366456639320202,5.767187600000001,5.269908435013589,-1.575,-0.225,8.376073607637844,-0.0078122000000001
11:34:44,7.506587319216021,1.1359377999999996,2.2223352177684177,4.0265626,-0.9670857842967664,0.8750000000000018,4.1078126,-0.4843752000000002
11:35:54,7.121875,1.6437502,1.015625,2.8078124,-0.225,0.925,0.4250002,3.571875
11:37:04,8.2593752,1.6859375999999997,1.075,2.734375,-0.8,0.2811059819609843,0.6701434515726955,4.2000002
11:38:14,7.100000199999999,1.1079676028162198,1.1015626,3.353125,-0.45,0.425,-0.2032702636287085,3.512829334894023
11:39:24,8.1421876,1.1167364411913927,4.0828124,6.946875199999999,-0.5463314832491653,0.225,2.075,4.03125
11:40:34,6.492187599999999,0.7862250557922962,5.8562502,7.3250002,-0.825,0.1,5.9484376,2.5393803601012648
11:41:44,5.459405134941735,2.3490764163463163,7.3578126,9.3687502,-1.814456140240098,-0.6987743496226763,8.30134690662062,2.1109377999999994
